lon,lat,clase,temperatura_media,rango_diurno,precipitacion_anual,estacionalidad_precip,precip_trimestre_seco,elevacion,ph_suelo,pca_1,pca_2,cluster_kmeans,cluster_dbscan
118.013054,29.941719,1,14.924833297729492,7.618333339691162,1670.0,54.60115814208984,158.0,429.0,5.4,0.6211092839218105,-0.3200887531542868,2,0
47.241323,-20.521527,1,16.620458602905273,11.176250457763672,1437.0,87.08092498779297,72.0,1472.0,5.4,-0.8614513353313124,-0.37188093331319905,2,0
121.50318,25.1637,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.7,3.501824166741529,-0.2994990958323717,0,0
121.741242,24.805763,1,20.652042388916016,5.553583145141602,3160.0,35.26810836791992,509.0,297.0,4.9,3.280783196894073,-0.10230261682771005,0,0
120.603078,23.564246,1,19.789417266845703,5.974332809448242,2526.0,91.6682586669922,76.0,748.0,5.2,0.7613322183571521,0.5305757667824887,2,0
76.10848,11.539204,1,21.29970932006836,8.423583030700684,3698.0,126.6474380493164,35.0,996.0,5.4,0.3807411306259591,1.1445462647574531,2,0
121.570472,24.90008,1,19.543790817260746,5.388583183288574,3065.0,39.15346145629883,453.0,441.0,4.7,3.078224655178652,-0.2594140120279165,0,0
81.044597,6.858987,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.4,0.5946688676607309,-0.0028834196140017,2,0
48.41779,-18.934869,1,19.01799964904785,10.473166465759276,1900.0,68.70507049560547,193.0,1003.0,4.9,0.42702818262920034,-0.10690057992811555,2,0
-43.5096,-20.433706,1,17.450000762939453,11.352999687194824,1518.0,81.60735321044922,56.0,1258.0,5.1,-0.6227455411769854,-0.18510464441523694,2,0
120.650688,23.421033,1,20.209625244140625,5.978083610534668,2588.0,93.1470947265625,75.0,665.0,4.9,0.9397176592484369,0.6413126238482497,2,0
136.547928,35.072211,1,14.94337558746338,8.698083877563477,1781.0,49.22198867797852,186.0,55.0,5.4,0.7645139877082346,-0.09881999409619316,2,0
121.11706,24.704932,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.1,1.484361204757554,0.3562544745026632,2,0
55.445554,-4.637608,1,26.01388931274414,5.563756465911865,2358.0,41.76608276367188,338.0,226.0,5.6,2.1283611661969317,0.7630312146017305,0,0
29.354467,-1.831263,1,15.873083114624023,10.090832710266112,1517.0,44.35922622680664,124.0,2244.0,4.9,-0.06471462010257811,-1.6538361193106002,2,0
121.361803,24.982822,1,21.199501037597656,6.2226667404174805,2529.0,32.551124572753906,364.0,103.0,4.9,2.538525967277156,0.1628963493253509,0,0
121.355369,24.984564,1,21.199501037597656,6.2226667404174805,2529.0,32.551124572753906,364.0,103.0,5.1,2.4490341928362795,0.17734995963361624,0,0
138.327559,34.920329,1,14.825666427612305,7.847833633422852,2118.0,41.26893997192383,235.0,184.0,5.0,1.425362445465614,-0.36962824518624654,2,0
140.331192,35.714615,1,14.85925006866455,8.270166397094727,1393.0,39.52798461914063,170.0,33.0,5.5,0.6468236462328576,-0.23045277831721142,2,0
48.420667,-18.937668,1,19.01799964904785,10.473166465759276,1900.0,68.70507049560547,193.0,1003.0,4.7,0.5165199570700774,-0.12135419023638094,2,0
48.413811,-18.937717,1,19.07975006103516,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.8,0.23813806195552628,-0.014936775310836684,2,0
120.913011,24.469458,1,20.038084030151367,6.1579999923706055,2290.0,73.99282836914062,110.0,411.0,5.4,0.9125983884675514,0.5596136860549912,2,0
121.091653,29.621447,1,14.500499725341797,7.516000270843506,1378.0,46.77227020263672,149.0,432.0,5.7,0.4016409092049125,-0.4618836585573806,2,0
47.231113,-20.51806,1,16.620458602905273,11.176250457763672,1437.0,87.08092498779297,72.0,1472.0,5.3,-0.8167054481108736,-0.37910773846733176,2,0
135.749987,33.859433,1,13.164833068847656,7.381999969482422,2148.0,48.595306396484375,204.0,564.0,5.3,1.0641713643925417,-0.7037212710938843,2,0
80.695411,7.16255,1,19.980499267578125,8.117500305175781,2346.0,34.60593795776367,417.0,1280.0,5.0,1.905998420504019,-0.8355858266971846,0,0
91.729644,24.306395,1,24.813833236694336,10.642666816711426,2325.0,82.21497344970703,45.0,18.0,5.5,0.17195903466188026,1.6479537790682237,2,0
80.631269,7.250304,1,24.388166427612305,8.46833324432373,2352.0,38.60660171508789,403.0,562.0,5.4,1.889697817156679,0.2845004549162521,0,0
-84.290576,33.779895,1,16.429332733154297,11.482500076293944,1309.0,15.549148559570312,277.0,307.0,5.2,0.7983584567585507,-0.6101819636524835,2,0
131.271003,33.968811,1,15.71328830718994,7.150450229644775,1714.0,53.30907440185547,191.0,34.0,5.5,0.9026923211375939,0.01558845720398477,2,0
120.936265,23.923351,1,20.75849914550781,6.664166927337647,2474.0,80.86075592041016,113.0,519.0,5.1,0.9873546318501992,0.6452548420582609,2,0
121.335183,24.846179,1,19.85416603088379,5.7804999351501465,2685.0,42.74913787841797,318.0,356.0,5.3,2.1606598846566105,0.025013814597926884,0,0
-84.322764,33.776581,1,16.429332733154297,11.482500076293944,1309.0,15.549148559570312,277.0,307.0,5.2,0.7983584567585507,-0.6101819636524835,2,0
80.631233,7.252367,1,24.388166427612305,8.46833324432373,2352.0,38.60660171508789,403.0,562.0,5.3,1.9344437043771177,0.2772736497621194,0,0
121.498848,25.172383,1,20.425954818725582,5.729217052459717,2945.0,24.2525577545166,606.0,109.0,4.7,3.683345604528356,-0.23888902767527376,0,0
81.061928,6.866136,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.5,0.5499229804402926,0.004343385540130966,2,0
135.773906,34.999919,1,15.328916549682615,8.96933364868164,1577.0,46.65379333496094,183.0,70.0,5.5,0.6002296923183524,-0.09974750397188263,2,0
-43.521111,-20.439722,1,17.450000762939453,11.352999687194824,1518.0,81.60735321044922,56.0,1258.0,5.0,-0.5779996539565472,-0.19233144956936962,2,0
-43.502495,-20.433433,1,17.450000762939453,11.352999687194824,1518.0,81.60735321044922,56.0,1258.0,5.0,-0.5779996539565472,-0.19233144956936962,2,0
-43.506889,-20.426947,1,17.450000762939453,11.352999687194824,1518.0,81.60735321044922,56.0,1258.0,5.1,-0.6227455411769854,-0.18510464441523694,2,0
48.417854,-18.938232,1,19.01799964904785,10.473166465759276,1900.0,68.70507049560547,193.0,1003.0,4.8,0.4717740698496391,-0.11412738508224829,2,0
76.89992,11.375382,1,19.51216697692871,9.40233325958252,1032.0,68.01504516601562,25.0,1277.0,6.4,-1.0747239271537758,-0.09876520962885953,2,0
135.981095,34.576262,1,12.968708038330078,8.704583168029785,1743.0,48.84344482421875,171.0,444.0,5.4,0.5544746592760921,-0.6004324297771911,2,0
88.376832,27.04801,1,20.51474952697754,8.180999755859375,3253.0,111.3054656982422,39.0,1123.0,5.2,0.40369231726736154,0.714845620452667,2,0
88.3388,27.110226,1,21.30816650390625,8.559000015258789,3202.0,109.1411590576172,39.0,1001.0,5.3,0.3525063087070613,0.8779825607409559,2,0
139.35933,35.556163,1,14.993499755859377,9.02316665649414,1577.0,45.80933380126953,160.0,95.0,5.5,0.5204954358834409,-0.1438644831047479,2,0
138.406045,34.992735,1,15.925185203552246,8.277036666870117,2186.0,41.97844314575195,240.0,46.0,5.5,1.2427526441111652,-0.09013826307385026,2,0
48.414458,-18.933233,1,19.07975006103516,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.9,0.19339217473508755,-0.007709970156703945,2,0
-55.601802,-27.352558,1,21.264375686645508,11.48941707611084,1721.0,15.898633003234863,341.0,131.0,5.2,1.3395831139486096,0.03590463518625524,0,0
48.414808,-18.932656,1,19.07975006103516,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.9,0.19339217473508755,-0.007709970156703945,2,0
48.416261,-18.935261,1,19.07975006103516,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.9,0.19339217473508755,-0.007709970156703945,2,0
119.331207,35.38237,1,12.771750450134276,9.074832916259766,857.0,100.43504333496094,37.0,69.0,6.7,-1.367617466122527,0.44125858925582306,1,0
119.453033,30.345483,1,11.748000144958496,7.291500091552734,1540.0,49.454139709472656,155.0,927.0,5.6,0.3530882182581017,-1.1055399377309003,2,0
139.187897,35.810608,1,12.722999572753906,9.332499504089355,1402.0,55.609901428222656,118.0,382.0,5.4,0.07734579355930883,-0.46469225771664796,2,0
80.578301,7.317687,1,24.43995857238769,8.175250053405762,2548.0,36.06209945678711,394.0,534.0,5.3,2.0856436669140366,0.2903104763052827,0,0
-122.61525,45.504972,1,11.911375045776367,10.971917152404783,1079.0,57.76248550415039,91.0,51.0,5.5,-0.3938814339366899,-0.241042156492409,2,0
41.733029,41.716654,1,13.841464042663574,7.729268550872803,2220.0,32.084903717041016,342.0,102.0,5.5,1.681208789528861,-0.5852297449935366,0,0
122.38545,29.857617,1,16.669727325439453,5.389455795288086,1246.0,38.003379821777344,172.0,50.0,6.0,0.8208584648750296,-0.10226087442026863,2,0
76.809904,11.354559,1,15.485166549682615,9.856332778930664,1130.0,65.04066467285156,33.0,1941.0,6.1,-1.172173848794223,-1.0852218448424884,2,0
120.846444,24.372847,1,19.703832626342773,6.269499778747559,2375.0,77.03093719482422,109.0,530.0,5.3,0.9086076718835367,0.4746392181427346,2,0
121.287497,24.824337,1,19.032041549682617,5.607083320617676,2599.0,51.7043571472168,246.0,549.0,5.0,1.9004639676692234,-0.06674422798801428,2,0
121.120181,23.994688,1,16.626625061035156,6.078916549682617,2333.0,63.64126205444336,154.0,1350.0,5.0,1.0289387515658066,-0.7097278770192624,2,0
98.513212,18.585231,1,20.900999069213867,11.0,1077.0,80.8754653930664,24.0,1271.0,5.6,-1.033696218052646,0.1991729554562296,2,0
91.686215,22.702952,1,25.41866683959961,9.118999481201172,2798.0,101.93879699707033,31.0,41.0,5.5,0.3864066433506527,1.9583840655489881,2,0
80.698512,7.043347,1,18.547666549682617,8.148833274841309,2289.0,27.787918090820312,423.0,1515.0,5.3,1.7326719238630508,-1.240290578600653,0,0
121.555017,25.124194,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,5.2,3.278094730639337,-0.2633650700617083,0,0
121.541388,24.912228,1,19.543790817260746,5.388583183288574,3065.0,39.15346145629883,453.0,441.0,4.8,3.0334787679582136,-0.2521872068737838,0,0
80.562767,6.860533,1,20.1875,7.863833427429199,3218.0,40.55831146240234,371.0,1229.0,5.3,2.0702129894787946,-0.5724432005540833,0,0
80.41075,7.031658,1,24.873374938964844,7.473916530609131,3929.0,41.15221405029297,438.0,427.0,5.3,2.997104270285282,0.5384793081470809,0,0
105.133614,21.930788,1,23.02395820617676,7.559583187103271,1725.0,84.34660339355469,78.0,64.0,5.5,0.3367021998710916,1.2955713121754333,2,0
88.300155,26.819019,1,24.338417053222656,9.433499336242676,3252.0,112.3573760986328,27.0,251.0,5.5,0.3660777822435468,1.8586247463751775,2,0
105.133622,21.930758,1,23.02395820617676,7.559583187103271,1725.0,84.34660339355469,78.0,64.0,5.5,0.3367021998710916,1.2955713121754333,2,0
80.533458,6.339814,1,23.43745803833008,6.492416858673096,3506.0,33.9451789855957,544.0,636.0,5.3,3.2215479854547966,-0.01617395707077426,0,0
139.440499,35.64451,1,14.841291427612305,8.569916725158691,1527.0,46.71638488769531,152.0,84.0,5.5,0.5276239184267361,-0.14815911723820918,2,0
120.778542,24.570308,1,21.49495887756348,6.607916355133057,1817.0,62.90656661987305,104.0,98.0,5.4,0.827638085194924,0.7935619005141586,2,0
-43.224167,-22.966667,1,22.78688240051269,9.90216064453125,1160.0,51.41621398925781,126.0,130.0,5.5,0.180175783018925,0.776959263576532,2,0
128.72504,35.151489,1,13.289351463317873,9.286905288696287,1480.0,73.140380859375,100.0,160.0,5.5,-0.0868005756374836,0.007367736890776955,2,0
139.302553,35.715594,1,14.05774974822998,9.369000434875488,1462.0,50.85406875610352,138.0,166.0,5.7,0.16553735698890626,-0.20565783813110605,2,0
80.787483,6.972928,1,16.08074951171875,8.20383358001709,1936.0,29.025165557861328,320.0,1933.0,5.5,0.9754308410148571,-1.7288672065426562,2,0
138.373861,34.990134,1,15.925185203552246,8.277036666870117,2186.0,41.97844314575195,240.0,46.0,5.1,1.4217361929929193,-0.11904548369038105,2,0
120.844506,24.444961,1,20.038084030151367,6.1579999923706055,2290.0,73.99282836914062,110.0,411.0,5.1,1.0468360501288672,0.5379332705925931,2,0
120.698517,23.463411,1,17.483875274658203,5.856082916259766,2323.0,87.1006851196289,79.0,1203.0,5.2,0.5575635192527812,-0.14070379392723828,2,0
48.414851,-18.927863,1,19.07975006103516,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.9,0.19339217473508755,-0.007709970156703945,2,0
120.778182,24.39771,1,20.215375900268555,6.27091646194458,2250.0,77.43557739257812,92.0,416.0,5.5,0.7446713004357485,0.6405161406201302,2,0
88.38,26.74,1,25.07183265686035,10.167499542236328,3218.0,113.56514739990234,24.0,124.0,5.6,0.2274837138036725,2.072188979023618,2,0
88.29,27.07,1,18.310667037963867,8.494166374206543,2970.0,113.22860717773438,39.0,1551.0,5.5,-0.10530158567592453,0.18192856893846931,2,0
88.29,26.69,1,24.75662422180176,10.02591609954834,3003.0,112.56322479248048,23.0,152.0,5.6,0.13262937854341705,1.984376059997776,2,0
88.33,27.06,1,18.310667037963867,8.494166374206543,2970.0,113.22860717773438,39.0,1551.0,5.3,-0.015809811235047523,0.16747495863020392,2,0
121.585305,24.763655,1,18.141416549682617,5.211000442504883,3060.0,43.6811408996582,434.0,788.0,5.0,2.737129022378004,-0.5822064375467539,0,0
80.575997,7.589497,1,25.90900039672852,8.283833503723145,1856.0,55.31163024902344,213.0,313.0,5.4,1.0370264921989079,0.9701012348360146,2,0
-84.33023,33.76987,1,16.429332733154297,11.482500076293944,1309.0,15.549148559570312,277.0,307.0,5.2,0.7983584567585507,-0.6101819636524835,2,0
121.175724,24.839103,1,20.632917404174805,6.415499687194824,2255.0,42.20901870727539,249.0,239.0,5.2,1.7507962265827466,0.22520380635992246,2,0
91.892982,26.792483,1,23.85016632080078,9.743666648864746,2462.0,93.80606079101562,42.0,164.0,5.3,0.26705034649317766,1.55519434582235,2,0
120.733904,23.808157,1,21.869667053222656,6.501333713531494,2264.0,89.85883331298828,85.0,211.0,5.5,0.657900955060964,1.1411276373463537,2,0
121.359895,25.090642,1,20.51469993591309,5.743287086486816,2654.0,24.302160263061523,479.0,142.0,5.0,3.023045747999347,-0.14014497165649267,0,0
120.805439,24.12941,1,20.60849952697754,6.2975006103515625,2266.0,81.70225524902344,94.0,417.0,5.3,0.8067994761794878,0.7213564675602624,2,0
81.049107,6.873133,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.4,0.5946688676607309,-0.0028834196140017,2,0
120.690033,23.494172,1,17.483875274658203,5.856082916259766,2323.0,87.1006851196289,79.0,1203.0,4.8,0.7365470681345353,-0.1696110145437691,2,0
120.659524,23.560954,1,19.789417266845703,5.974332809448242,2526.0,91.6682586669922,76.0,748.0,5.0,0.8508239927980291,0.5161221564742233,2,0
120.710703,23.627378,1,18.191875457763672,5.840583324432373,2403.0,86.80683898925781,85.0,1030.0,5.0,0.7735166135743292,0.048916380951588685,2,0
48.413998,-18.937772,1,19.07975006103516,10.926166534423828,1766.0,72.35250854492188,168.0,968.0,4.8,0.23813806195552628,-0.014936775310836684,2,0
135.332275,35.505147,1,13.928775787353516,8.305989265441895,1828.0,17.789657592773438,389.0,161.0,5.0,1.8981333577575985,-0.8932885822878456,0,0
139.460956,35.639549,1,14.841291427612305,8.569916725158691,1527.0,46.71638488769531,152.0,84.0,5.5,0.5276239184267361,-0.14815911723820918,2,0
-84.303185,33.802017,1,16.429332733154297,11.482500076293944,1309.0,15.549148559570312,277.0,307.0,5.5,0.6641207950972354,-0.5885015481900854,2,0
135.781103,34.965267,1,15.328916549682615,8.96933364868164,1577.0,46.65379333496094,183.0,70.0,5.5,0.6002296923183524,-0.09974750397188263,2,0
-84.314095,33.798338,1,16.429332733154297,11.482500076293944,1309.0,15.549148559570312,277.0,307.0,5.3,0.7536125695381124,-0.6029551584983508,2,0
126.647177,37.224601,1,11.642117500305176,8.636937141418457,1230.0,82.45149993896484,88.0,16.0,5.5,-0.24823492200235095,0.022775248549223498,2,0
88.346473,27.292471,1,17.21270751953125,9.49708366394043,2455.0,105.9245376586914,42.0,1785.0,5.2,-0.3779756768618618,-0.2479102300471064,2,0
80.405,6.991,1,25.6862907409668,7.270082950592041,4338.0,41.996070861816406,463.0,277.0,5.3,3.3558662804120285,0.7567437500003205,0,0
117.948158,27.652366,1,18.146541595458984,9.148917198181152,1756.0,65.27096557617188,172.0,280.0,5.2,0.5698237681465425,0.2916540646404571,2,0
80.522138,6.851416,1,20.1875,7.863833427429199,3218.0,40.55831146240234,371.0,1229.0,5.0,2.20445065114011,-0.5941236160164813,0,0
80.567715,6.829122,1,18.887916564941406,7.550000667572021,2983.0,40.153541564941406,345.0,1442.0,5.2,1.8833807649180525,-0.889346149513761,0,0
119.540642,35.784317,1,12.3482084274292,9.021916389465332,794.0,97.44100189208984,35.0,121.0,6.8,-1.4339134770033541,0.3216590899183087,1,0
135.672347,35.016789,1,14.561249732971191,8.837166786193848,1619.0,43.46215438842773,207.0,176.0,5.6,0.6537524980054086,-0.31658489851111943,2,0
-84.290478,33.780727,1,16.429332733154297,11.482500076293944,1309.0,15.549148559570312,277.0,307.0,5.2,0.7983584567585507,-0.6101819636524835,2,0
131.561888,33.566897,1,14.468832969665527,7.244166374206543,1805.0,55.98297500610352,178.0,205.0,5.1,0.9737018660798689,-0.22393872079572189,2,0
139.460908,35.639556,1,14.841291427612305,8.569916725158691,1527.0,46.71638488769531,152.0,84.0,5.5,0.5276239184267361,-0.14815911723820918,2,0
80.418122,6.441278,1,24.148082733154297,6.465499877929688,4074.0,34.54012680053711,586.0,507.0,5.2,3.723852844819288,0.16642811233805258,0,0
92.346847,24.471418,1,24.387041091918945,10.143083572387695,2653.0,78.59735107421875,64.0,58.0,5.1,0.6623742419394494,1.4964258951385523,2,0
121.496077,24.942928,1,21.068500518798828,5.993833541870117,2789.0,33.47024917602539,414.0,129.0,4.9,2.8284353021174558,0.11153169275244049,0,0
80.656678,7.012242,1,21.60545921325684,8.133417129516602,2859.0,26.88181495666504,457.0,999.0,5.1,2.4295155568353315,-0.5284758235983055,0,0
139.637964,35.443589,1,15.777360916137695,7.985092639923096,1638.0,41.65011215209961,175.0,22.0,5.5,0.8262344112288112,-0.08528696641342576,2,0
81.062027,6.866071,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.5,0.5499229804402926,0.004343385540130966,2,0
121.305732,23.341234,1,20.77145767211914,5.575916767120361,2156.0,62.8791389465332,188.0,604.0,5.7,1.101881033287518,0.28818631587069615,2,0
135.752595,33.859908,1,14.29283332824707,7.53249979019165,2089.0,47.104103088378906,205.0,345.0,5.4,1.0716752696297047,-0.4297428884762778,2,0
106.074248,15.1743,1,23.523500442504883,9.059999465942385,2175.0,97.0969696044922,19.0,753.0,5.5,-0.14159511889562928,1.1185585194961412,2,0
98.596198,19.320079,1,21.270458221435547,10.674416542053224,1138.0,82.979736328125,26.0,1198.0,5.6,-0.9442851166637296,0.31624172264606476,2,0
