lon,lat,temperatura_media,rango_diurno,precipitacion_anual,estacionalidad_precip,precip_trimestre_seco,elevacion,ph_suelo,prob_idoneidad
-83.55000000000014,8.450000000000006,25.241859436035156,10.098076820373535,3140.0,60.60648727416992,183.0,224.0,5.4,0.23018192462447612
-83.50000000000014,8.450000000000006,25.241859436035156,10.098076820373535,3140.0,60.60648727416992,183.0,224.0,5.5,0.23555974117223624
-83.45000000000014,8.450000000000006,24.869762420654297,10.011428833007812,3319.0,47.59927749633789,308.0,299.0,5.5,0.37075355888141726
-83.40000000000015,8.450000000000006,25.75029754638672,9.803656578063965,3118.0,54.67866134643555,241.0,142.0,5.3,0.13781162991479642
-83.35000000000015,8.450000000000006,25.75029754638672,9.803656578063965,3118.0,54.67866134643555,241.0,142.0,5.3,0.13781162991479642
-83.30000000000015,8.450000000000006,26.07161521911621,9.642187118530273,3140.0,54.917510986328125,242.0,88.0,5.4,0.12293869246720537
-83.25000000000016,8.450000000000006,26.07161521911621,9.642187118530273,3140.0,54.917510986328125,242.0,88.0,5.5,0.11862701175461332
-83.15000000000016,8.450000000000006,26.41783332824707,9.548999786376953,3095.0,61.80109405517578,199.0,28.0,5.5,0.10820358202426307
-83.10000000000016,8.450000000000006,26.41783332824707,9.548999786376953,3095.0,61.80109405517578,199.0,28.0,5.5,0.10820358202426307
-83.05000000000017,8.450000000000006,26.23116683959961,9.567666053771973,3381.0,63.02988052368164,188.0,66.0,5.6,0.1566913687538551
-83.00000000000017,8.450000000000006,26.23116683959961,9.567666053771973,3381.0,63.02988052368164,188.0,66.0,6.0,0.2045421780106747
-82.95000000000017,8.450000000000006,26.317541122436523,9.357083320617676,3408.0,58.82059097290039,208.0,29.0,5.7,0.1278587972674452
-82.90000000000018,8.450000000000006,26.294082641601562,9.18850040435791,3480.0,59.03437805175781,218.0,23.0,5.9,0.1775893233251346
-82.85000000000018,8.450000000000006,26.294082641601562,9.18850040435791,3480.0,59.03437805175781,218.0,23.0,5.7,0.13729808771864557
-82.80000000000018,8.450000000000006,26.247499465942383,9.145833969116211,3296.0,60.02012634277344,183.0,40.0,5.9,0.17383353262446055
-82.75000000000018,8.450000000000006,26.247499465942383,9.145833969116211,3296.0,60.02012634277344,183.0,40.0,5.6,0.1380737623100636
-82.70000000000019,8.450000000000006,25.9913330078125,9.084333419799805,3144.0,64.37125396728516,188.0,97.0,5.5,0.2475508488394039
-82.65000000000019,8.450000000000006,26.0314998626709,9.037833213806152,3017.0,68.17363739013672,184.0,107.0,5.5,0.28966490897914854
-82.6000000000002,8.450000000000006,26.0314998626709,9.037833213806152,3017.0,68.17363739013672,184.0,107.0,5.4,0.2783085877565852
-82.5500000000002,8.450000000000006,26.182708740234375,8.913917541503906,2965.0,68.84288787841797,156.0,94.0,5.5,0.19903522922317754
-83.65000000000013,8.500000000000007,26.167917251586914,10.055832862854004,3708.0,66.25272369384766,201.0,38.0,5.5,0.18029303351507783
-83.60000000000014,8.500000000000007,26.167917251586914,10.055832862854004,3708.0,66.25272369384766,201.0,38.0,5.4,0.1759442779316801
-83.55000000000014,8.500000000000007,25.241859436035156,10.098076820373535,3140.0,60.60648727416992,183.0,224.0,5.1,0.16825747282189615
-83.50000000000014,8.500000000000007,25.241859436035156,10.098076820373535,3140.0,60.60648727416992,183.0,224.0,5.3,0.21266034103737289
-83.45000000000014,8.500000000000007,24.869762420654297,10.011428833007812,3319.0,47.59927749633789,308.0,299.0,5.3,0.3177884687767846
-83.40000000000015,8.500000000000007,25.75029754638672,9.803656578063965,3118.0,54.67866134643555,241.0,142.0,5.4,0.14843538098680578
-83.35000000000015,8.500000000000007,25.75029754638672,9.803656578063965,3118.0,54.67866134643555,241.0,142.0,5.7,0.15913704463948583
-83.30000000000015,8.500000000000007,26.07161521911621,9.642187118530273,3140.0,54.917510986328125,242.0,88.0,5.7,0.1271912258494118
-83.25000000000016,8.500000000000007,26.07161521911621,9.642187118530273,3140.0,54.917510986328125,242.0,88.0,5.5,0.11862701175461332
-83.15000000000016,8.500000000000007,26.41783332824707,9.548999786376953,3095.0,61.80109405517578,199.0,28.0,5.5,0.10820358202426307
-83.10000000000016,8.500000000000007,26.41783332824707,9.548999786376953,3095.0,61.80109405517578,199.0,28.0,5.7,0.1185811273685442
-83.05000000000017,8.500000000000007,26.23116683959961,9.567666053771973,3381.0,63.02988052368164,188.0,66.0,5.7,0.16057857867844977
-83.00000000000017,8.500000000000007,26.23116683959961,9.567666053771973,3381.0,63.02988052368164,188.0,66.0,6.1,0.19900506796902376
-82.95000000000017,8.500000000000007,26.317541122436523,9.357083320617676,3408.0,58.82059097290039,208.0,29.0,5.9,0.16120105308124322
-82.90000000000018,8.500000000000007,26.294082641601562,9.18850040435791,3480.0,59.03437805175781,218.0,23.0,6.0,0.1909575813495412
